UF;CO_MUNICIPIO;NO_MUNICIPIO;IFDM_2006;IFDM_2007;IFDM_2008;IFDM_2009;IFDM_2010;
PB;2509404;Mogeiro;0,56675127;0,601763336;0,607930745;0,637014008;0,6209765974;
PB;2509503;Montadas;0,655278173;0,664512049;0,689038249;0,685790146;0,7015528937;
PB;2509602;Monte Horebe;0,574216072;0,631073802;0,592024298;0,554848711;0,565518545;
PB;2509701;Monteiro;0,701842454;0,71580734;0,765411788;0,716892122;0,7302216473;
PB;2509800;Mulungu;0,556028767;0,586102997;0,559686777;0,538086526;0,5580724184;
PB;2509909;Natuba;0,556457334;0,588146391;0,608551882;0,635895872;0,7108897184;
PB;2510006;Nazarezinho;0,522985478;0,610386136;0,59810484;0,560359106;0,5868946387;
PB;2510105;Nova Floresta;0,624480728;0,662066658;0,645673417;0,645912277;0,6757479026;
PB;2510204;Nova Olinda;0,576572229;0,607091523;0,549987822;0,511641185;0,5093221172;
PB;2510303;Nova Palmeira;0,554457146;0,591053394;0,666249649;0,704953774;0,7456741409;
PB;2510402;Olho d'Água;0,532471775;0,555045657;0,618581967;0,51796631;0,5778975027;
PB;2510501;Olivedos;0,640390052;0,707533873;0,67899058;0,654762932;0,6496423063;
PB;2510600;Ouro Velho;0,62755875;0,708737276;0,699178492;0,70524094;0,6939557574;
PB;2510659;Parari;0,560622203;0,717811413;0,752998686;0,74070364;0,8049816928;
PB;2510709;Passagem;0,521655776;0,59302188;0,582056336;0,610231205;0,6036330402;
PB;2510808;Patos;0,6278215;0,668280095;0,690459373;0,71063641;0,7432456019;
PB;2510907;Paulista;0,564728886;0,632602011;0,653305095;0,652973796;0,6863407403;
PB;2511004;Pedra Branca;0,560050505;0,607756191;0,617348305;0,6536691;0,6550331554;
PB;2511103;Pedra Lavrada;0,514090758;0,636961769;0,67914932;0,773098582;0,7811783005;
PB;2511202;Pedras de Fogo;0,493718544;0,545963528;0,574861875;0,645651298;0,667070058;
PB;2511301;Piancó;0,587734156;0,669178957;0,638078009;0,625666723;0,6545669472;
PB;2511400;Picuí;0,612215406;0,654058942;0,693357253;0,724287076;0,76172143;
PB;2511509;Pilar;0,516625842;0,603985213;0,572466407;0,613547466;0,6671728718;
PB;2511608;Pilões;0,502429234;0,561286417;0,737635232;0,626644045;0,6518557792;
PB;2511707;Pilõezinhos;0,523722774;0,539932559;0,578953948;0,574710905;0,6048486047;
PB;2511806;Pirpirituba;0,628859215;0,61583351;0,639671991;0,635594754;0,6698016663;
PB;2511905;Pitimbu;0,515010229;0,590195391;0,594834678;0,640138153;0,6392217403;
PB;2512002;Pocinhos;0,588339385;0,676171027;0,686723941;0,719292638;0,7080403093;
PB;2512036;Poço Dantas;0,550369165;0,524677855;0,57344434;0,565296752;0,5722004306;
PB;2512077;Poço de José de Moura;0,588691791;0,636966806;0,651454232;0,652049108;0,6550612549;
PB;2512101;Pombal;0,650450551;0,680506345;0,668160771;0,675571388;0,6914688392;
PB;2512200;Prata;0,70773853;0,72670597;0,711741353;0,721134977;0,7889571411;
PB;2512309;Princesa Isabel;0,58621513;0,658977367;0,666272526;0,648519662;0,6750062247;
PB;2512408;Puxinanã;0,586227;0,640738171;0,623647755;0,598904967;0,6475035595;
PB;2512507;Queimadas;0,56133902;0,579041642;0,5837293;0,631783354;0,6464202451;
PB;2512606;Quixabá;0,538279022;0,782363195;0,748880049;0,772569866;0,7666489968;
PB;2512705;Remígio;0,600174698;0,654218632;0,650984058;0,691420366;0,7093663364;
PB;2512721;Pedro Régis;0,559739979;0,592834144;0,608376226;0,605675889;0,666785248;
PB;2512747;Riachão;0,60486713;0,722742577;0,683415001;0,652373151;0,7374032658;
PB;2512754;Riachão do Bacamarte;0,580819577;0,593198134;0,560275665;0,587071796;0,5879801447;
PB;2512762;Riachão do Poço;0,55693117;0,66747063;0,62082266;0,599544083;0,6139740742;
PB;2512788;Riacho de Santo Antônio;0,613879841;0,658571428;0,657317995;0,80197954;0,7689865856;
PB;2512804;Riacho dos Cavalos;0,488877807;0,574437521;0,579828718;0,608193001;0,6219938833;
PB;2512903;Rio Tinto;0,582512352;0,634048019;0,628889328;0,609544961;0,648400647;
PB;2513000;Salgadinho;0,602092458;0,582803208;0,560476961;0,59043787;0,5920385607;
PB;2513109;Salgado de São Félix;0,615426928;0,600495602;0,538908388;0,627653712;0,6928804573;
PB;2513158;Santa Cecília;0,47459929;0,508230987;0,51213825;0,579308121;0,6137537596;
PB;2513208;Santa Cruz;0,642153571;0,66874306;0,645546624;0,642179698;0,6877184791;
PB;2513307;Santa Helena;0,57075286;0,658023921;0,654890388;0,682979576;0,7807630348;
PB;2513356;Santa Inês;0,628674997;0,58815714;0,634746006;0,572388976;0,5955484338;
PB;2513406;Santa Luzia;0,6252467;0,728648575;0,703054064;0,747407033;0,7666708319;
PB;2513505;Santana de Mangueira;0,467740494;0,627003442;0,582630438;0,610217894;0,6079281902;
PB;2513604;Santana dos Garrotes;0,589948537;0,587258443;0,49297649;0,515109455;0,5605878827;
PB;2513653;Santarém;0,557751714;0,663815297;0,666824699;0,73006929;0,7109175634;
PB;2513703;Santa Rita;0,531730084;0,526425148;0,561267689;0,585601046;0,5917982319;
PB;2513802;Santa Teresinha;0,622635801;0,688375586;0,679170469;0,741667701;0,7946074058;
PB;2513851;Santo André;0,617219775;0,637441057;0,618503216;0,653341019;0,6827979294;
PB;2513901;São Bento;0,431641114;0,442401468;0,496522671;0,530309984;0,55131829;
PB;2513927;São Bentinho;0,607758895;0,693491102;0,697346875;0,74923323;0,7844491165;
PB;2513943;São Domingos do Cariri;0,627707027;0,656833621;0,670558053;0,640939359;0,6461701976;
PB;2513968;São Domingos de Pombal;0,506989657;0,527535109;0,612599599;0,665536125;0,6990208175;
PB;2513984;São Francisco;0,631873799;0,691911983;0,749032071;0,696409966;0,7504488814;
PB;2514008;São João do Cariri;0,626269472;0,667142187;0,647241421;0,643857858;0,6699555469;
PB;2514107;São João do Tigre;0,636097304;0,687936266;0,710143735;0,712356671;0,7303129944;
PB;2514206;São José da Lagoa Tapada;0,480404897;0,537056444;0,569234934;0,607332101;0,6122168972;
PB;2514305;São José de Caiana;0,528714349;0,550489672;0,498681315;0,503074568;0,5170819502;
PB;2514404;São José de Espinharas;0,537944027;0,637487088;0,619390606;0,54768519;0,5679513999;
PB;2514453;São José dos Ramos;0,546478262;0,555787291;0,566696922;0,601546218;0,6449129914;
PB;2514503;São José de Piranhas;0,56533795;0,63369585;0,645658384;0,653397142;0,6524526641;
PB;2514552;São José de Princesa;0,53377711;0,594151953;0,629684013;0,596528189;0,6603933157;
PB;2514602;São José do Bonfim;0,592416466;0,635997728;0,644118723;0,648641857;0,6610689253;
PB;2514651;São José do Brejo do Cruz;0,612397478;0,663307272;0,678793998;0,710907825;0,7390954316;
PB;2514701;São José do Sabugi;0,666967474;0,705614116;0,700868803;0,762854509;0,7982135197;
PB;2514800;São José dos Cordeiros;0,522527625;0,479274806;0,528199503;0,582395669;0,5803505107;
PB;2514909;São Mamede;0,697026655;0,750522749;0,777685652;0,795754202;0,7918831998;
PB;2515005;São Miguel de Taipu;0,484313365;0,541772185;0,526008807;0,535187816;0,5649321766;
PB;2515104;São Sebastião de Lagoa de Roça;0,578518027;0,608590913;0,62316888;0,631038567;0,6703412392;
PB;2515203;São Sebastião do Umbuzeiro;0,644407454;0,736245061;0,743597041;0,761526304;0,7210629649;
PB;2515302;Sapé;0,557285202;0,594624032;0,599205694;0,620335757;0,623637554;
